Interval,OvrFd Off,In Abnd,In Ans,In,Out Ans,Out,Max Wait (Seconds Value),Avg Wait (Seconds Value),Avg In Ans (Seconds Value),Avg Abnd (Seconds Value),% Svc (Other Value),Avg Rng (Out) (Seconds Value),Tot Tlk (Seconds Value),Avg Tlk (Seconds Value),Adv,Att Ret Abnd,Avg Answer (Other Value),Abnd After EM,Abnd Before EM,End On-Hold,Esc,Esc To,In Abnd Unique,Max Concr,Out Fail,OvrFd In,All Ans,All,UnMon,Unsuc Ret Abnd,Ans <= 15s,Abnd <= 60s,Avg Call (Seconds Value),Avg Held (Seconds Value),Avg Rng (In/Out) (Seconds Value),Max Call (Seconds Value),Max Held (Seconds Value),Max Talk (Seconds Value),Tot Call (Seconds Value),Tot Held (Seconds Value),Tot Rng (Seconds Value),Alerting (Seconds Value),Available (Seconds Value),Busy (Seconds Value),Handling (Seconds Value),N/A (Seconds Value)
09/01/2026 (02:00:00 - 02:59:59),0,0,37,37,9,9,15.198025461689893,3.8591708559490105,0,0,100,0,11187.903503873133,302.3757703749495,0,0,0,0,0,0,0,0,0,0,0,0,46,46,0,0,33,0,0,0,0,791.2446482183783,53.47247789043348,732.7475558186335,11917.638648272688,543.8244075550358,231.13226742832353,210.57305877604557,266889.4724984789,12128.211707048735,11917.638648272688,8982.315794472326
09/01/2026 (03:00:00 - 03:59:59),0,0,32,32,4,4,18.790618884426358,3.203425058594121,0,0,100,0,11219.457200238767,350.60803750746146,0,0,0,0,0,0,0,0,0,0,0,0,36,36,0,0,30,0,0,0,0,872.6828586504594,41.37342987062701,823.7782053754268,12013.849413386422,553.3930642066771,271.1240425586019,112.34130986322225,253111.0364342059,12126.190723249645,12013.849413386422,22762.772842544488
09/01/2026 (04:00:00 - 04:59:59),0,0,32,32,9,9,24.232069965299726,4.511886226743798,0,0,100,0,2701.3136872351506,84.41605272609846,0,0,0,0,0,0,0,0,0,0,0,0,41,41,0,0,27,0,0,0,0,394.22826240657326,106.16136647471933,284.87882158267826,3562.3130762678707,758.9810098590988,130.71104831620204,190.15641677772288,264365.8371985672,3752.4694930455935,3562.3130762678707,19881.693308387206
09/01/2026 (05:00:00 - 05:59:59),0,3,56,59,7,7,50.55037760686769,9.568875949983187,0,0,100,0,13696.309541786008,244.57695610332158,0,0,0,0,0,0,0,0,0,0,0,0,63,66,0,0,41,2,0,0,0,1071.9170610565595,102.40199681546105,959.4147278203262,15558.364191277597,1296.4358099283463,636.3211945,237.17295144186355,256037.62402545838,15795.53714271946,15558.364191277597,16166.838831822171
09/01/2026 (06:00:00 - 06:59:59),0,1,59,60,15,17,21.315409125172707,6.507815043,0,0,100,0,15664.46925740139,265.4994789390066,0,0,0,0,0,0,0,0,0,0,2,0,74,77,0,0,49,1,0,0,0,960.0357213,50.36206139143243,901.3152600505423,17422.77999,1265.1651385459381,618.5215917153512,267.7372768059377,248053.5125084146,17690.51726614794,17422.77999,22255.970225437457
09/01/2026 (07:00:00 - 07:59:59),0,8,61,69,6,7,33.91756754387713,7.832977085,0,0,100,0,16258.70647602048,266.53617173804065,0,0,0,0,0,0,0,0,0,0,1,0,67,76,0,0,41,4,0,0,0,1158.0541078054523,98.45031873575905,1049.701711882964,18836.014120853295,1973.2809364423383,663.4391715108554,317.16843476579385,247957.00255043118,19153.18255561909,18836.014120853295,20889.814893949726
09/01/2026 (08:00:00 - 08:59:59),0,8,116,124,16,20,62.88913510339402,14.741383456011025,0,0,100,0,23856.974063459886,205.6635695125852,0,0,0,0,0,0,0,0,0,0,4,0,132,144,0,0,68,7,0,0,0,864.4120762364481,120.67191360233235,736.0876935237654,29034.368511277506,4289.708031016982,1010.1259225662411,664.3121340981792,237586.48104275623,29698.680645375684,29034.368511277506,20714.838311868087
09/01/2026 (09:00:00 - 09:59:59),0,15,162,177,41,43,63.89713872894415,19.136215684593438,0,0,100,0,33275.97256289959,205.40723804259005,0,0,0,0,0,0,0,0,0,0,2,0,203,220,0,0,79,13,0,0,0,601.5958133432291,62.55264518880984,528.5493937584758,38670.19185698031,3694.227841937876,2130.2362023765236,861.3651357197159,226237.58643418696,39531.556992700025,38670.19185698031,22230.856573113004
09/01/2026 (10:00:00 - 10:59:59),0,6,160,166,28,31,68.78120955114943,14.801971852156804,0,0,100,0,43211.05102620414,270.0690689137759,0,0,0,0,0,0,0,0,0,0,3,0,188,197,0,0,107,5,0,0,0,898.1105844347209,128.45657544819073,765.1515150572343,49058.535821334626,5127.085766,846.4688587076075,640.9256026195459,225894.7215993013,49699.46142395417,49058.535821334626,12405.816976744549
09/01/2026 (11:00:00 - 11:59:59),0,18,213,231,45,49,88.54580369375354,26.811097761380665,0,0,100,0,122168.68105185588,573.5618828725628,0,0,0,0,0,0,0,0,0,0,4,0,258,280,0,0,88,11,0,0,0,1310.3570860943248,75.50494825333107,1231.0178182157156,127853.94407281304,4868.552941,989.2544633217642,736.4700991326579,138445.31678290688,128590.4141719457,127853.94407281304,20964.269045147405
09/01/2026 (12:00:00 - 12:59:59),0,29,231,260,43,48,154.08456134850627,39.486665420874374,0,0,100,0,41980.81264,181.73511965152338,0,0,0,0,0,0,0,0,0,0,5,0,274,308,0,0,60,21,0,0,0,684.6645243467876,132.58704852027364,543.2100742325928,51191.77833965733,7162.595932,2429.668036734383,943.5045076678218,225104.45686390484,52135.28284732515,51191.77833965733,10760.260288770023
09/01/2026 (13:00:00 - 13:59:59),0,30,242,272,47,51,144.55617721891863,40.01798476337175,0,0,100,0,44256.64406298733,182.87869447515428,0,0,0,0,0,0,0,0,0,0,4,0,289,323,0,0,69,23,0,0,0,579.4785175856665,105.91503675707095,469.59965249668403,50557.139710285875,5341.249190975947,1145.5463879224344,832.1429397089229,216746.5010778226,51389.28265,50557.139710285875,19864.21627218259
09/01/2026 (14:00:00 - 14:59:59),0,24,215,239,39,40,193.1840959768464,34.52655723377564,0,0,100,0,71724.02561120587,333.60011912188776,0,0,0,0,0,0,0,0,0,0,1,0,254,279,0,0,69,16,0,0,0,1189.3165488840243,40.11523662254035,1142.696921372362,75450.31174781533,2327.8420954482535,1652.1152858369555,848.7393707376308,189814.36907079013,76299.05111855296,75450.31174781533,21886.579810656895
09/01/2026 (15:00:00 - 15:59:59),0,21,209,230,33,39,137.9062701067564,27.320880391520383,0,0,100,0,44235.275553528474,211.65203614128455,0,0,0,0,0,0,0,0,0,0,6,0,242,269,0,0,97,15,0,0,0,727.8412376538262,104.38073824810341,617.1022124155766,52527.24293847559,6963.085404006561,1538.7054516153862,821.9660584218313,215291.54075693304,53349.20899689742,52527.24293847559,19359.25024616953
09/01/2026 (16:00:00 - 16:59:59),0,21,180,201,34,39,107.80604143075047,19.30481919246559,0,0,100,0,49115.57614,272.8643118639367,0,0,0,0,0,0,0,0,0,0,5,0,214,240,0,0,98,15,0,0,0,771.7725866850385,117.27762436621357,646.3759816059317,57764.84738446949,7187.854721,1737.461872559156,1010.8719342107399,209753.5890120771,58775.71931868023,57764.84738446949,19470.691669242653
09/01/2026 (17:00:00 - 17:59:59),0,14,142,156,33,33,70.80882468470544,17.250576710756523,0,0,100,0,57702.97581392466,406.3589846051033,0,0,0,0,0,0,0,0,0,0,0,0,175,189,0,0,74,6,0,0,0,1596.4766934190666,50.06914100337618,1540.518431905143,61636.78462126389,3097.5536948415097,1030.5960893457761,655.1849817309296,214393.32314619757,62291.96960299482,61636.78462126389,11314.707250807596
09/01/2026 (18:00:00 - 18:59:59),0,8,100,108,17,18,40.393288483826325,9.803996492638849,0,0,100,0,21284.389579210758,212.84389579210756,0,0,0,0,0,0,0,0,0,0,1,0,117,126,0,0,74,4,0,0,0,847.7815882045488,56.57157223718522,784.8542573671369,23071.335386428305,1151.3699471948871,743.6237562265143,452.88777153047005,250310.81071058667,23524.223157958775,23071.335386428305,14164.966131454565
09/01/2026 (19:00:00 - 19:59:59),0,7,106,113,10,13,64.22988811661853,12.237266661278287,0,0,100,0,20495.44942760753,193.35329648686348,0,0,0,0,0,0,0,0,0,0,3,0,116,126,0,0,69,7,0,0,0,771.2765119352733,116.85228833522406,647.3395949750582,24117.835486644843,2871.4154247882607,821.8169204989645,628.9303974205994,249878.97325526463,24746.76588406544,24117.835486644843,13374.260860669938
09/01/2026 (20:00:00 - 20:59:59),0,3,58,61,9,10,16.18334243875694,5.355760484651748,0,0,100,0,7004.631925006124,120.76951594838145,0,0,0,0,0,0,0,0,0,0,1,0,67,71,0,0,44,1,0,0,0,434.5225097062189,167.6236672765076,252.53765197930664,10288.548298364669,2450.967327235075,962.1997602,239.95419310447528,263197.7979167119,10528.502491469144,10288.548298364669,14273.699591818935
09/01/2026 (21:00:00 - 21:59:59),0,3,43,46,7,7,37.79880136616874,7.774771424895908,0,0,100,0,10114.046017624267,235.21037250288992,0,0,0,0,0,0,0,0,0,0,0,0,50,53,0,0,36,3,0,0,0,707.2702484113338,85.61351564573911,617.5517994457919,11524.032894075455,1233.4747436996652,205.2466659901449,170.89578900505768,258498.1116985874,11694.928683080512,11524.032894075455,17806.95961833207
09/01/2026 (22:00:00 - 22:59:59),0,1,59,60,6,6,27.344601121274913,7.571656277288261,0,0,100,0,14585.733129390734,247.2158157523853,0,0,0,0,0,0,0,0,0,0,0,0,65,66,0,0,49,0,0,0,0,966.2468861569414,162.55455071056065,799.9395950001668,17076.32376279689,2269.1789470795347,243.9281290039064,258.8024990347775,257572.00458556236,17335.126261831665,17076.32376279689,13092.869152605976
09/01/2026 (23:00:00 - 23:59:59),0,1,33,34,9,9,8.645673097188283,2,0,0,100,0,6441.062700685797,195.1837182025999,0,0,0,0,0,0,0,0,0,0,0,0,42,43,0,0,30,0,0,0,0,709.8910547,123.70161274022885,579.5875167933904,7609.747964,950.8217314585273,277.28085881638003,188.9556447703495,267046.1311219683,7798.703609,7609.747964,13155.165269189876
10/01/2026 (00:00:00 - 00:59:59),0,4,40,44,5,7,41.78998581905751,8.513155081626891,0,0,100,0,13733.205885842417,343.3301471460604,0,0,0,0,0,0,0,0,0,0,2,0,45,51,0,0,29,3,0,0,0,767.0971044467374,45.95673030487291,712.8912611831254,14890.002158090534,826.8317538985541,371.2100831432565,134.40301765143482,254605.63111629253,15024.40517574197,14890.002158090534,18369.96370796547
10/01/2026 (01:00:00 - 01:59:59),0,1,19,20,5,5,7.155083670068338,2.013050914162161,0,0,100,0,6562.623977053864,345.4012619502034,0,0,0,0,0,0,0,0,0,0,0,0,24,25,0,0,18,1,0,0,0,995.8869750301558,105.60504527255543,882.8839126,7549.44904,846.2627361091877,177.55241237009565,94.16420311294677,262291.9018567997,7643.613242735657,7549.44904,18064.48490046457
10/01/2026 (02:00:00 - 02:59:59),0,0,18,18,8,8,22.735701684588747,6.546342093,0,0,100,0,5015.883721145684,278.6602067303158,0,0,0,0,0,0,0,0,0,0,0,0,26,26,0,0,16,0,0,0,0,757.9334855370306,62.91353222,687.0495600219631,5410.656444242818,251.30564387167314,207.23022554788776,62.418043299125664,264826.2694208142,5473.074487541944,5410.656444242818,17700.656091643883
10/01/2026 (03:00:00 - 03:59:59),0,1,24,25,5,5,50.139920754961516,10.423084994521082,0,0,100,0,4377.394981106814,182.39145754611727,0,0,0,0,0,0,0,0,0,0,0,0,29,30,0,0,19,0,0,0,0,711.6639751305897,123.18319934927645,583.6689927505427,5110.939745759846,618.0619719,139.54170789234783,91.49348999192223,262940.42683214566,5202.433235751769,5110.939745759846,19857.13993210258
10/01/2026 (04:00:00 - 04:59:59),0,1,25,26,8,8,18.954438889999757,5.915301571889353,0,0,100,0,7594.214717730253,303.7685887092101,0,0,0,0,0,0,0,0,0,0,0,0,33,34,0,0,19,1,0,0,0,933.5512075850019,39.626348656658045,881.0574442939819,8236.439775055987,320.5396914666865,424.62468293394335,138.3063300801387,258254.04743280806,8374.746105136126,8236.439775055987,21371.206462055816
10/01/2026 (05:00:00 - 05:59:59),0,1,26,27,7,9,8.610197618599614,2.4601425100901224,0,0,100,0,4388.6869346828635,168.7956513339563,0,0,0,0,0,0,0,0,0,0,2,0,33,36,0,0,26,0,0,0,0,676.0970317800171,100.72071744306344,565.3931479,5495.439722897719,847.1904620095779,329.44449095285216,85.36825532869452,269876.1137340858,5580.807978226413,5495.439722897719,12543.078287687815
10/01/2026 (06:00:00 - 06:59:59),0,1,45,46,6,7,22.39584249308971,5.760454315999847,0,0,100,0,6727.671946,149.50382101234823,0,0,0,0,0,0,0,0,0,0,1,0,51,53,0,0,42,1,0,0,0,455.07130561591475,96.99848350274688,354.0246845960424,7816.153324461428,906.3151906,206.45501337339888,236.45186261021402,269513.55165642034,8052.605187071643,7816.153324461428,10433.843156508015
10/01/2026 (07:00:00 - 07:59:59),0,1,39,40,9,9,40.36604403296241,7.928540315412846,0,0,100,0,14444.708247983746,370.3771345636858,0,0,0,0,0,0,0,0,0,0,0,0,48,49,0,0,32,1,0,0,0,1108.7153314437455,35.221655,1061.3970467990753,15573.974885087104,657.4980810822901,580.6382227951594,164.51812961739708,249409.3446993963,15738.493014704502,15573.974885087104,22852.162285899234
10/01/2026 (08:00:00 - 08:59:59),0,3,68,71,19,20,30.50606990757681,6.719505874,0,0,100,0,7351.049044517475,108.10366241937463,0,0,0,0,0,0,0,0,0,0,1,0,87,91,0,0,50,2,0,0,0,458.1189392639699,129.17207025680284,316.7751916566805,10198.22391734033,2019.5008129897712,1058.9359294923288,377.29687804982245,260429.76630447677,10575.520795390154,10198.22391734033,16994.7129
10/01/2026 (09:00:00 - 09:59:59),0,7,93,100,20,25,65.62681677176076,11.108277835467959,0,0,100,0,45873.53845094459,493.2638543112321,0,0,0,0,0,0,0,0,0,0,5,0,113,125,0,0,75,5,0,0,0,1817.4405447787976,125.80390059383134,1681.2975379028198,50415.49092215796,3580.415586973751,1168.3190098825614,344.8927934,225806.1180187812,50760.383715580436,50415.49092215796,11433.498265638345
10/01/2026 (10:00:00 - 10:59:59),0,7,98,105,30,31,90.96620799,15.938219627366387,0,0,100,0,16687.547435856846,170.28109628425352,0,0,0,0,0,0,0,0,0,0,1,0,128,136,0,0,61,4,0,0,0,474.9670991153911,39.56486361295301,427.40402430822803,18725.056133100094,1253.6840002106585,1023.7710328588897,410.4334975140322,245850.01152091386,19135.489630614127,18725.056133100094,23014.498848472038
10/01/2026 (11:00:00 - 11:59:59),0,11,137,148,36,38,43.16972439812674,12.193812628240687,0,0,100,0,52684.506210012376,384.55843948914145,0,0,0,0,0,0,0,0,0,0,2,0,173,186,0,0,95,6,0,0,0,1146.2773760611335,69.75448265280369,1066.5016189378528,57559.34892092055,3501.928108452825,1733.6804833925235,756.7904870186704,210516.06879602012,58316.13940793922,57559.34892092055,19167.791796040663
10/01/2026 (12:00:00 - 12:59:59),0,14,145,159,35,42,40.93642971,12.242213991379192,0,0,100,0,67392.78239683986,464.7778096333783,0,0,0,0,0,0,0,0,0,0,7,0,180,201,0,0,92,12,0,0,0,1240.171073122287,55.66585520190761,1178.7429516600312,70605.58620220295,2377.2751976126087,1037.207926862669,587.3313132896917,198307.49725818026,71192.91751549263,70605.58620220295,18499.58523
10/01/2026 (13:00:00 - 13:59:59),0,4,136,140,44,48,50.43876743069046,11.764546800943624,0,0,100,0,21407.131878465836,157.40538145930762,0,0,0,0,0,0,0,0,0,0,4,0,180,188,0,0,81,3,0,0,0,682.2969566512758,51.45655509958985,619.7822965901975,24601.359139743323,1690.3249865150628,1990.4588930679108,800.4870578725779,247786.18535081306,25401.8462,24601.359139743323,14811.968451571052
10/01/2026 (14:00:00 - 14:59:59),0,10,138,148,30,33,62.077817427639914,17.38666737110023,0,0,100,0,49993.12457047598,362.26901862663755,0,0,0,0,0,0,0,0,0,0,3,0,168,181,0,0,78,7,0,0,0,1047.6781031635562,97.30721791223202,944.4357287792931,54307.20557546441,3495.0294118481124,997.1062873012538,685.9428548133366,213841.9436,54993.148430277746,54307.20557546441,19164.90798815726
10/01/2026 (15:00:00 - 15:59:59),0,10,119,129,37,42,33.05041693590784,6.004273696266804,0,0,100,0,17878.022724132694,150.23548507674533,0,0,0,0,0,0,0,0,0,0,5,0,156,171,0,0,96,7,0,0,0,396.3249140568781,68.14337407393221,323.0060567966439,22300.446475894263,3806.5412525916304,807.3753770631084,536.7411211,248877.46499783912,22837.187596949007,22300.446475894263,16285.347405211882
10/01/2026 (16:00:00 - 16:59:59),0,11,127,138,30,34,77.95402229429382,13.225495399996975,0,0,100,0,34439.82222948629,271.1797025943803,0,0,0,0,0,0,0,0,0,0,4,0,157,172,0,0,76,11,0,0,0,816.6952059519208,62.15320727206078,745.9684425091493,39401.123008228045,3872.459145061487,1346.0483188015808,580.2906354110133,225765.7377641643,39981.41364363906,39401.123008228045,22252.84859219663
10/01/2026 (17:00:00 - 17:59:59),0,3,75,78,30,31,9.118598818083694,2,0,0,100,0,25247.060834914377,336.62747779885837,0,0,0,0,0,0,0,0,0,0,1,0,105,109,0,0,69,1,0,0,0,784.8210699780947,90.30056139975736,687.5925449478183,27373.652811357315,1606.9947041540079,727.4361812044997,318.3183392656337,248469.47653648237,27691.971150622947,27373.652811357315,11838.552312894686
10/01/2026 (18:00:00 - 18:59:59),0,4,76,80,14,17,21.19527432440238,4.533968469364645,0,0,100,0,16971.484123809987,223.30900162907878,0,0,0,0,0,0,0,0,0,0,3,0,90,97,0,0,68,3,0,0,0,608.2657500847968,20.697745243197307,582.3242642,18126.537214730517,756.5288030196767,471.93665672469535,337.2634880940516,259003.50649076208,18463.80070282457,18126.537214730517,10532.692806413375
10/01/2026 (19:00:00 - 19:59:59),0,0,63,63,15,17,26.815594156902673,4.550693472178901,0,0,100,0,16639.221456880365,264.1146262996883,0,0,0,0,0,0,0,0,0,0,2,0,78,80,0,0,56,0,0,0,0,598.9149366438654,44.13463625992074,544.8171177302632,18228.639024975724,961.7370609134259,777.128247,310.7902074084094,253087.32892000652,18539.429232384133,18228.639024975724,16373.24184760933
10/01/2026 (20:00:00 - 20:59:59),0,1,40,41,7,7,10.317028773969222,2,0,0,100,0,10773.239058287654,269.33097645719135,0,0,0,0,0,0,0,0,0,0,0,0,47,48,0,0,39,1,0,0,0,878.0948628506021,96.86610084448571,772.4860716805493,12033.259933879299,910.3132626,410.90644530165287,125.75907683124723,259471.20272487812,12159.019010710546,12033.259933879299,16369.77826441136
10/01/2026 (21:00:00 - 21:59:59),0,5,38,43,4,5,16.24906579960769,4.9540678591075356,0,0,100,0,7405.150934561583,194.8723930147785,0,0,0,0,0,0,0,0,0,0,1,0,42,48,0,0,31,4,0,0,0,907.6941586143843,151.52075833296703,749.9924779003208,8969.859108796696,1329.8331237534446,259.5987400060544,183.73815348039616,261980.68518191454,9153.597262277091,8969.859108796696,16865.717555808365
10/01/2026 (22:00:00 - 22:59:59),0,2,36,38,5,5,17.61840070494909,3.018834960966113,0,0,100,0,8418.353828113395,233.84316189203878,0,0,0,0,0,0,0,0,0,0,0,0,41,43,0,0,31,2,0,0,0,756.2282297210918,248.5135925,498.5796650268008,11275.857047190255,2528.6442189966237,374.5338612024906,194.79454254440992,266991.71348218666,11470.651589734665,11275.857047190255,9537.634928078669
10/01/2026 (23:00:00 - 23:59:59),0,0,28,28,3,3,11.895861181978436,2,0,0,100,0,4347.383329,155.26369033268213,0,0,0,0,0,0,0,0,0,0,0,0,31,31,0,0,28,0,0,0,0,521.1122335619772,146.85715424551398,361.89060390612246,6161.678414,1468.0897733300399,383.2987377205614,100.23268867036202,263026.59290622536,6261.911102805042,6161.678414,18711.495990969597
11/01/2026 (00:00:00 - 00:59:59),0,0,22,22,5,5,50.02098263663955,9.712868860536082,0,0,100,0,3446.8980421182164,156.6771837326462,0,0,0,0,0,0,0,0,0,0,0,0,27,27,0,0,15,0,0,0,0,469.3125485330149,53.57656327,410.3261223425909,4093.409859015016,527.4948325947082,146.06629891620366,76.11930674271807,265511.6771711294,4169.5291657577345,4093.409859015016,18318.793663112876
11/01/2026 (01:00:00 - 01:59:59),0,1,23,24,3,3,53.99331618944863,9.169714453,0,0,100,0,5390.748711,234.38037875053956,0,0,0,0,0,0,0,0,0,0,0,0,26,27,0,0,15,0,0,0,0,615.1819934958066,60.90853788462579,547.4558299717992,6140.341668584869,592.7875676166793,177.25826662392507,125.25209638915501,270550.2134863772,6265.5937649740235,6140.341668584869,11184.192748648757
11/01/2026 (02:00:00 - 02:59:59),0,0,21,21,6,7,19.509429224236285,6.388954171801543,0,0,100,0,3191.9455046259914,151.99740498219006,0,0,0,0,0,0,0,0,0,0,1,0,27,28,0,0,18,0,0,0,0,418.01258183834193,92.1979684,320.08134012087237,4078.2341919196665,765.8899476,154.7983796376443,121.36599285683414,264794.2139,4199.600184776501,4078.2341919196665,19006.18591917148
11/01/2026 (03:00:00 - 03:59:59),0,1,23,24,7,7,9.880609772141986,2,0,0,100,0,4097.814267573789,178.1658377205995,0,0,0,0,0,0,0,0,0,0,0,0,30,31,0,0,22,1,0,0,0,587.7117879061575,39.74460502089943,542.2915412230109,4592.850190750751,364.4961649452765,170.2692498674169,126.66983103968977,267627.40029754495,4719.520022,4592.850190750751,15653.079680664592
11/01/2026 (04:00:00 - 04:59:59),0,0,27,27,8,8,33.074471119885445,7.916579607704641,0,0,100,0,4901.611442385334,181.54116453279016,0,0,0,0,0,0,0,0,0,0,0,0,35,35,0,0,18,0,0,0,0,677.9317307323367,98.41546458884144,575.5165300807874,5856.115170526543,846.5108544480966,139.9907621947739,145.26511349443706,264876.6870923121,6001.380284,5856.115170526543,17121.932623666926
11/01/2026 (05:00:00 - 05:59:59),0,2,31,33,4,5,7.837130348583914,2,0,0,100,0,3486.0807098283594,112.45421644607612,0,0,0,0,0,0,0,0,0,0,1,0,35,38,0,0,29,1,0,0,0,458.8469579479487,69.20842838317648,381.36595868041286,4225.171115535948,482.6407082924495,289.5399809525762,107.36467211965025,273585.5673808708,4332.535787655598,4225.171115535948,10081.896831473585
11/01/2026 (06:00:00 - 06:59:59),0,3,41,44,8,9,16.05955074073205,5.004922731037844,0,0,100,0,8002.663637,195.1869179739678,0,0,0,0,0,0,0,0,0,0,1,0,49,53,0,0,29,2,0,0,0,790.1389424,67.07886683753065,715.4530506298687,9270.067178419426,955.515518,372.7442232118245,230.48671900300178,263452.9454041257,9500.553897422427,9270.067178419426,15046.500698451811
11/01/2026 (07:00:00 - 07:59:59),0,2,51,53,11,12,35.40441358826096,11.726722630587018,0,0,100,0,9716.698262565933,190.52349534443007,0,0,0,0,0,0,0,0,0,0,1,0,62,65,0,0,28,2,0,0,0,902.5761651825021,216.9119793001908,673.0021299382573,13054.228214824376,2691.765099111694,785.0474685313396,284.1338885746977,261151.42735149318,13338.362103399073,13054.228214824376,13510.21054510775
